timestamp_utc,event_type,instrument,units,nav,regime_bull,signal_json,target_position_json,current_positions_json,target_units_json,order_deltas_json,response_json
2026-04-09 13:11:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-1,99985.98638105305,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11409, ""GBP_USD"": 9937, ""USD_JPY"": -13330}","{""EUR_USD"": 11408, ""GBP_USD"": 9935, ""USD_JPY"": -13331}","{""EUR_USD"": -1, ""GBP_USD"": -2, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:11:00+00:00""}"
2026-04-09 13:11:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,-2,99985.98638105305,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11408, ""GBP_USD"": 9937, ""USD_JPY"": -13330}","{""EUR_USD"": 11408, ""GBP_USD"": 9935, ""USD_JPY"": -13331}","{""EUR_USD"": -1, ""GBP_USD"": -2, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": -2, ""timestamp_utc"": ""2026-04-09 13:11:00+00:00""}"
2026-04-09 13:11:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,-1,99985.98638105305,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11408, ""GBP_USD"": 9935, ""USD_JPY"": -13330}","{""EUR_USD"": 11408, ""GBP_USD"": 9935, ""USD_JPY"": -13331}","{""EUR_USD"": -1, ""GBP_USD"": -2, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:11:00+00:00""}"
2026-04-09 13:12:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-1,99989.23060653835,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11408, ""GBP_USD"": 9935, ""USD_JPY"": -13331}","{""EUR_USD"": 11407, ""GBP_USD"": 9936, ""USD_JPY"": -13331}","{""EUR_USD"": -1, ""GBP_USD"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:12:00+00:00""}"
2026-04-09 13:12:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,1,99989.23060653835,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11407, ""GBP_USD"": 9935, ""USD_JPY"": -13331}","{""EUR_USD"": 11407, ""GBP_USD"": 9936, ""USD_JPY"": -13331}","{""EUR_USD"": -1, ""GBP_USD"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 13:12:00+00:00""}"
2026-04-09 13:14:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,1,99989.44450355839,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11407, ""GBP_USD"": 9936, ""USD_JPY"": -13331}","{""EUR_USD"": 11408, ""GBP_USD"": 9936, ""USD_JPY"": -13331}","{""EUR_USD"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 13:14:00+00:00""}"
2026-04-09 13:15:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,-2,99994.20766312427,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11408, ""GBP_USD"": 9936, ""USD_JPY"": -13331}","{""EUR_USD"": 11408, ""GBP_USD"": 9934, ""USD_JPY"": -13332}","{""GBP_USD"": -2, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": -2, ""timestamp_utc"": ""2026-04-09 13:15:00+00:00""}"
2026-04-09 13:15:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,-1,99994.20766312427,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11408, ""GBP_USD"": 9934, ""USD_JPY"": -13331}","{""EUR_USD"": 11408, ""GBP_USD"": 9934, ""USD_JPY"": -13332}","{""GBP_USD"": -2, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:15:00+00:00""}"
2026-04-09 13:17:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-1,99997.70108773922,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11408, ""GBP_USD"": 9934, ""USD_JPY"": -13332}","{""EUR_USD"": 11407, ""GBP_USD"": 9933, ""USD_JPY"": -13333}","{""EUR_USD"": -1, ""GBP_USD"": -1, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:17:00+00:00""}"
2026-04-09 13:17:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,-1,99997.70108773922,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11407, ""GBP_USD"": 9934, ""USD_JPY"": -13332}","{""EUR_USD"": 11407, ""GBP_USD"": 9933, ""USD_JPY"": -13333}","{""EUR_USD"": -1, ""GBP_USD"": -1, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:17:00+00:00""}"
2026-04-09 13:17:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,-1,99997.70108773922,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11407, ""GBP_USD"": 9933, ""USD_JPY"": -13332}","{""EUR_USD"": 11407, ""GBP_USD"": 9933, ""USD_JPY"": -13333}","{""EUR_USD"": -1, ""GBP_USD"": -1, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:17:00+00:00""}"
2026-04-09 13:18:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-1,100002.86863783261,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11407, ""GBP_USD"": 9933, ""USD_JPY"": -13333}","{""EUR_USD"": 11406, ""GBP_USD"": 9933, ""USD_JPY"": -13333}","{""EUR_USD"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:18:00+00:00""}"
2026-04-09 13:19:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-1,100003.22680713037,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11406, ""GBP_USD"": 9933, ""USD_JPY"": -13333}","{""EUR_USD"": 11405, ""GBP_USD"": 9932, ""USD_JPY"": -13333}","{""EUR_USD"": -1, ""GBP_USD"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:19:00+00:00""}"
2026-04-09 13:19:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,-1,100003.22680713037,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9933, ""USD_JPY"": -13333}","{""EUR_USD"": 11405, ""GBP_USD"": 9932, ""USD_JPY"": -13333}","{""EUR_USD"": -1, ""GBP_USD"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:19:00+00:00""}"
2026-04-09 13:23:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,1,99994.60163055224,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9932, ""USD_JPY"": -13333}","{""EUR_USD"": 11405, ""GBP_USD"": 9933, ""USD_JPY"": -13332}","{""GBP_USD"": 1, ""USD_JPY"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 13:23:00+00:00""}"
2026-04-09 13:23:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,1,99994.60163055224,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9933, ""USD_JPY"": -13333}","{""EUR_USD"": 11405, ""GBP_USD"": 9933, ""USD_JPY"": -13332}","{""GBP_USD"": 1, ""USD_JPY"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 13:23:00+00:00""}"
2026-04-09 13:24:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,-1,99998.10164271234,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9933, ""USD_JPY"": -13332}","{""EUR_USD"": 11405, ""GBP_USD"": 9932, ""USD_JPY"": -13333}","{""GBP_USD"": -1, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:24:00+00:00""}"
2026-04-09 13:24:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,-1,99998.10164271234,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9932, ""USD_JPY"": -13332}","{""EUR_USD"": 11405, ""GBP_USD"": 9932, ""USD_JPY"": -13333}","{""GBP_USD"": -1, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:24:00+00:00""}"
2026-04-09 13:25:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,1,99996.10485734185,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9932, ""USD_JPY"": -13333}","{""EUR_USD"": 11405, ""GBP_USD"": 9932, ""USD_JPY"": -13332}","{""USD_JPY"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 13:25:00+00:00""}"
2026-04-09 13:27:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,1,99993.01058939345,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9932, ""USD_JPY"": -13332}","{""EUR_USD"": 11406, ""GBP_USD"": 9933, ""USD_JPY"": -13332}","{""EUR_USD"": 1, ""GBP_USD"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 13:27:00+00:00""}"
2026-04-09 13:27:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,1,99993.01058939345,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11406, ""GBP_USD"": 9932, ""USD_JPY"": -13332}","{""EUR_USD"": 11406, ""GBP_USD"": 9933, ""USD_JPY"": -13332}","{""EUR_USD"": 1, ""GBP_USD"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 13:27:00+00:00""}"
2026-04-09 13:28:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-1,99996.84463386319,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11406, ""GBP_USD"": 9933, ""USD_JPY"": -13332}","{""EUR_USD"": 11405, ""GBP_USD"": 9932, ""USD_JPY"": -13332}","{""EUR_USD"": -1, ""GBP_USD"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:28:00+00:00""}"
2026-04-09 13:28:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,-1,99996.84463386319,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9933, ""USD_JPY"": -13332}","{""EUR_USD"": 11405, ""GBP_USD"": 9932, ""USD_JPY"": -13332}","{""EUR_USD"": -1, ""GBP_USD"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:28:00+00:00""}"
2026-04-09 13:29:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,1,99990.77676782112,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9932, ""USD_JPY"": -13332}","{""EUR_USD"": 11406, ""GBP_USD"": 9933, ""USD_JPY"": -13332}","{""EUR_USD"": 1, ""GBP_USD"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 13:29:00+00:00""}"
2026-04-09 13:29:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,1,99990.77676782112,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11406, ""GBP_USD"": 9932, ""USD_JPY"": -13332}","{""EUR_USD"": 11406, ""GBP_USD"": 9933, ""USD_JPY"": -13332}","{""EUR_USD"": 1, ""GBP_USD"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 13:29:00+00:00""}"
2026-04-09 13:31:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-1,100000.22610213811,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11406, ""GBP_USD"": 9933, ""USD_JPY"": -13332}","{""EUR_USD"": 11405, ""GBP_USD"": 9931, ""USD_JPY"": -13333}","{""EUR_USD"": -1, ""GBP_USD"": -2, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:31:00+00:00""}"
2026-04-09 13:31:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,-2,100000.22610213811,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9933, ""USD_JPY"": -13332}","{""EUR_USD"": 11405, ""GBP_USD"": 9931, ""USD_JPY"": -13333}","{""EUR_USD"": -1, ""GBP_USD"": -2, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": -2, ""timestamp_utc"": ""2026-04-09 13:31:00+00:00""}"
2026-04-09 13:31:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,-1,100000.22610213811,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9931, ""USD_JPY"": -13332}","{""EUR_USD"": 11405, ""GBP_USD"": 9931, ""USD_JPY"": -13333}","{""EUR_USD"": -1, ""GBP_USD"": -2, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:31:00+00:00""}"
2026-04-09 13:32:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,1,99998.46026213812,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9931, ""USD_JPY"": -13333}","{""EUR_USD"": 11406, ""GBP_USD"": 9931, ""USD_JPY"": -13333}","{""EUR_USD"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 13:32:00+00:00""}"
2026-04-09 13:33:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-1,100004.01602194435,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11406, ""GBP_USD"": 9931, ""USD_JPY"": -13333}","{""EUR_USD"": 11405, ""GBP_USD"": 9930, ""USD_JPY"": -13333}","{""EUR_USD"": -1, ""GBP_USD"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:33:00+00:00""}"
2026-04-09 13:33:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,-1,100004.01602194435,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9931, ""USD_JPY"": -13333}","{""EUR_USD"": 11405, ""GBP_USD"": 9930, ""USD_JPY"": -13333}","{""EUR_USD"": -1, ""GBP_USD"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:33:00+00:00""}"
2026-04-09 13:34:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-1,100006.6576690483,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9930, ""USD_JPY"": -13333}","{""EUR_USD"": 11404, ""GBP_USD"": 9930, ""USD_JPY"": -13334}","{""EUR_USD"": -1, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:34:00+00:00""}"
2026-04-09 13:34:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,-1,100006.6576690483,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11404, ""GBP_USD"": 9930, ""USD_JPY"": -13333}","{""EUR_USD"": 11404, ""GBP_USD"": 9930, ""USD_JPY"": -13334}","{""EUR_USD"": -1, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:34:00+00:00""}"
2026-04-09 13:35:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-1,100008.5804064323,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11404, ""GBP_USD"": 9930, ""USD_JPY"": -13334}","{""EUR_USD"": 11403, ""GBP_USD"": 9929, ""USD_JPY"": -13334}","{""EUR_USD"": -1, ""GBP_USD"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:35:00+00:00""}"
2026-04-09 13:35:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,-1,100008.5804064323,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11403, ""GBP_USD"": 9930, ""USD_JPY"": -13334}","{""EUR_USD"": 11403, ""GBP_USD"": 9929, ""USD_JPY"": -13334}","{""EUR_USD"": -1, ""GBP_USD"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:35:00+00:00""}"
2026-04-09 13:36:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-1,100012.33409413925,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11403, ""GBP_USD"": 9929, ""USD_JPY"": -13334}","{""EUR_USD"": 11402, ""GBP_USD"": 9929, ""USD_JPY"": -13334}","{""EUR_USD"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 13:36:00+00:00""}"
2026-04-09 13:38:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,1,100007.69259685281,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11402, ""GBP_USD"": 9929, ""USD_JPY"": -13334}","{""EUR_USD"": 11403, ""GBP_USD"": 9930, ""USD_JPY"": -13334}","{""EUR_USD"": 1, ""GBP_USD"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 13:38:00+00:00""}"
2026-04-09 13:38:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,1,100007.69259685281,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11403, ""GBP_USD"": 9929, ""USD_JPY"": -13334}","{""EUR_USD"": 11403, ""GBP_USD"": 9930, ""USD_JPY"": -13334}","{""EUR_USD"": 1, ""GBP_USD"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 13:38:00+00:00""}"
2026-04-09 13:40:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,1,100005.94070781214,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11403, ""GBP_USD"": 9930, ""USD_JPY"": -13334}","{""EUR_USD"": 11404, ""GBP_USD"": 9931, ""USD_JPY"": -13334}","{""EUR_USD"": 1, ""GBP_USD"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 13:40:00+00:00""}"
